,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
82,5b4aa4ead3089013507db2b7,DARK CURSE,http://www.amazon.com/Dark-Curse-Carpathian-Christine-Feehan/dp/0515146994?tag=NYTBS-20,Christine Feehan,Berkley,"Lara Callandine, an expert in the field of ice-cave study, joins with Nicholas De La Cruz to search for the truth about their pasts; a Carpathian novel.",2008-09-21,2008-09-06,1,0,1,24.95,8.99,299.0,4.5,36.03
83,5b4aa4ead3089013507db2b8,THE BOOK OF LIES,http://www.amazon.com/The-Book-Lies-Brad-Meltzer/dp/0446616141?tag=NYTBS-20,Brad Meltzer,Grand Central,"The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.",2008-09-21,2008-09-06,2,0,1,25.99,7.99,228.0,3.9,30.74
84,5b4aa4ead3089013507db2b9,AMERICAN WIFE,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,Curtis Sittenfeld,Random House,A pretty librarian marries the alcoholic son of a wealthy political family who somehow becomes president.,2008-09-21,2008-09-06,3,0,1,26.0,11.99,514.0,3.5,46.12
85,5b4aa4ead3089013507db2c3,HOME,http://www.amazon.com/Home-A-Novel-Marilynne-Robinson/dp/0312428545?tag=NYTBS-20,Marilynne Robinson,"Farrar, Straus & Giroux",The events of the Pulitzer Prize-winning novel “Gilead” are revisited from another perspective.,2008-09-21,2008-09-06,13,0,1,25.0,9.99,419.0,4.1,39.96
86,5b4aa4ead3089013507db2c5,SWEETHEART,http://www.amazon.com/Sweetheart-Chelsea-Cain/dp/031236847X?tag=NYTBS-20,Chelsea Cain,St. Martin’s,A pill-popping detective is obsessed with the beautiful serial killer who tortured him and who has escaped from prison.,2008-09-21,2008-09-06,15,0,1,24.95,7.99,225.0,4.2,32.02
87,5b4aa4ead3089013507db2c9,THE SCOURGE OF GOD,http://www.amazon.com/The-Scourge-God-Change-Series/dp/0451462289?tag=NYTBS-20,S M Stirling,Roc,,2008-09-21,2008-09-06,19,0,0,0.0,8.99,119.0,4.1,inf
88,5b4aa4ead3089013507db2cb,ANATHEM,http://www.amazon.com/Anathem-Neal-Stephenson/dp/B003B3NW7G?tag=NYTBS-20,Neal Stephenson,William Morrow,An order of cloistered mathematicians and scientists must save their Earth-like planet when catastrophe threatens.,2008-09-28,2008-09-13,1,0,1,0.0,8.99,916.0,4.1,inf
89,5b4aa4ead3089013507db2d1,THE KEEPSAKE,http://www.amazon.com/The-Keepsake-Novel-Tess-Gerritsen/dp/0345497627?tag=NYTBS-20,Tess Gerritsen,"Ballantine,",A killer who mummifies his victims is on the loose in Boston.,2008-09-28,2008-09-13,7,0,1,26.0,11.69,476.0,4.5,44.96
90,5b4aa4ead3089013507db2da,SUPREME COURTSHIP,http://www.amazon.com/Supreme-Courtship-Christopher-Buckley/dp/0446579823?tag=NYTBS-20,Christopher Buckley,Twelve,A Washington satire.,2008-09-28,2008-09-13,16,0,1,24.99,10.27,121.0,4.0,41.1
91,5b4aa4ead3089013507db2de,FINE JUST THE WAY IT IS,http://www.amazon.com/Fine-Just-Way-It-Is/dp/1416571663?tag=NYTBS-20,E Annie Proulx,Simon & Schuster,,2008-09-28,2008-09-13,20,0,0,0.0,13.99,70.0,3.9,inf
92,5b4aa4ead3089013507db2e0,THE OTHER QUEEN,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,Philippa Gregory,Touchstone,"The story of Mary, Queen of Scots, in captivity under Queen Elizabeth.",2008-10-05,2008-09-20,2,0,1,25.95,12.99,394.0,3.8,50.06
93,5b4aa4ead3089013507db2e1,FAEFEVER,http://www.amazon.com/Faefever-Fever-Series-Book-3/dp/0440244390?tag=NYTBS-20,Karen Marie Moning,Delacorte,MacKayla is caught in the middle as the faes battle it out in Dublin; the third part of the Fever series.,2008-10-05,2008-09-20,3,0,1,25.95,2.99,725.0,4.4,11.52
94,5b4aa4ead3089013507db2e2,THE GIRL WITH THE DRAGON TATTOO,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,Stieg Larsson,Knopf,A hacker and a journalist help a wealthy octogenarian investigate his niece’s disappearance 40 years ago; the first part of a trilogy by the late Swedish journalist.,2008-10-05,2008-09-20,4,0,1,24.95,9.99,6070.0,4.3,40.04
95,5b4aa4ead3089013507db2e8,INDIGNATION,http://www.amazon.com/Indignation-Vintage-International-Philip-Roth/dp/0307388913?tag=NYTBS-20,Philip Roth,Houghton Mifflin,"A Newark, N.J., college student in the Korean War era breaks with his parents and goes to a school in the Midwest.",2008-10-05,2008-09-20,10,0,1,26.0,9.99,276.0,4.1,38.42
96,5b4aa4ead3089013507db2e9,PAUL OF DUNE,http://www.amazon.com/Paul-Dune-Brian-Herbert/dp/0765312948?tag=NYTBS-20,Brian Herbert and Kevin J Anderson,Doherty,The story of Paul Muad’Dib and his jihad that took place between Frank Herbert’s novels “Dune” and “Dune Messiah.”,2008-10-05,2008-09-20,11,0,1,27.95,9.99,210.0,3.7,35.74
97,5b4aa4ead3089013507db2ea,ORDER 66,http://www.amazon.com/Order-66-Star-Wars-Vol/dp/0345513851?tag=NYTBS-20,Karen Traviss,Del Rey,The Republic’s clone forces fight against treacherous odds; a “Star Wars” novel.,2008-10-05,2008-09-20,12,0,1,27.0,7.99,132.0,4.1,29.59
98,5b4aa4ead3089013507db2f1,LIBERTY,http://www.amazon.com/Liberty-Lake-Wobegon-Novel-Novels/dp/0670019917?tag=NYTBS-20,Garrison Keillor,Viking,,2008-10-05,2008-09-20,19,0,0,0.0,2.99,57.0,3.9,inf
99,5b4aa4ead3089013507db2f4,HEAT LIGHTNING,http://www.amazon.com/Heat-Lightning-Virgil-Flowers-No/dp/0425230619?tag=NYTBS-20,John Sandford,Putnam,Virgil Flowers investigates murder cases linked by a lemon in the mouth of each victim.,2008-10-12,2008-09-27,2,0,1,26.95,9.99,715.0,4.5,37.07
100,5b4aa4ead3089013507db2f5,THE GIVEN DAY,http://www.amazon.com/The-Given-Day-Coughlin-Book/dp/0380731878?tag=NYTBS-20,Dennis Lehane,William Morrow,"A policman, a fugitive and their families persevere in the turbulence of Boston at the end of World War I.",2008-10-12,2008-09-27,3,0,1,27.95,7.97,811.0,4.4,28.52
101,5b4aa4ead3089013507db2f6,HOT MAHOGANY,http://www.amazon.com/Hot-Mahogany-Stone-Barrington-Novel/dp/0399155155?tag=NYTBS-20,Stuart Woods,Putnam,A Stone Barrington mystery set amid the intrigues of the world of antiques and old and new money in New England.,2008-10-12,2008-09-27,4,0,1,25.95,9.99,236.0,4.2,38.5
102,5b4aa4ead3089013507db2f7,ONE FIFTH AVENUE,http://www.amazon.com/One-Fifth-Avenue-Candace-Bushnell/dp/B002KAORTS?tag=NYTBS-20,Candace Bushnell,Hyperion,"The worlds of gossip, theater and hedge funds have one address in common.",2008-10-12,2008-09-27,5,0,1,25.95,7.99,212.0,3.6,30.79
103,5b4aa4ead3089013507db2fa,TSAR,http://www.amazon.com/Tsar-A-Thriller-Alex-Hawke/dp/1416550402?tag=NYTBS-20,Ted Bell,Simon & Schuster,The Kremlin has a brutal killer working for it in America.,2008-10-12,2008-09-27,8,0,1,26.95,9.49,234.0,3.9,35.21
104,5b4aa4ead3089013507db302,THE COMFORTS OF A MUDDY SATURDAY,http://www.amazon.com/The-Comforts-Muddy-Saturday-Dalhousie-ebook/dp/B0013TPYZI?tag=NYTBS-20,Alexander McCall Smith,Knopf,Isabel Dalhousie investigates drug fraud charges.,2008-10-12,2008-09-27,16,0,1,23.95,9.99,106.0,4.3,41.71
105,5b4aa4ead3089013507db303,NIGHT OF THUNDER,http://www.amazon.com/Night-Thunder-Swagger-Novel-Novels/dp/1416565140?tag=NYTBS-20,Stephen Hunter,Simon & Schuster,A family of deranged evangelicals is somehow involved in a conspiracy that has left Bob Lee Swagger’s daughter in a coma.,2008-10-12,2008-09-27,17,0,0,0.0,9.99,283.0,4.1,inf
106,5b4aa4ead3089013507db307,THE LUCKY ONE,http://www.amazon.com/The-Lucky-One-Nicholas-Sparks-ebook/dp/B0018QQQK8?tag=NYTBS-20,Nicholas Sparks,Grand Central,A marine returning home sets out to find the woman whose photo he found in Iraq.,2008-10-19,2008-10-04,1,0,1,24.99,7.99,1917.0,4.5,31.97
107,5b4aa4ead3089013507db30d,A CEDAR COVE CHRISTMAS,http://www.amazon.com/Cedar-Cove-Christmas-Debbie-Macomber-ebook/dp/B001ANST8Q?tag=NYTBS-20,Debbie Macomber,Mira,A pregnant woman shows up in Cedar Cove on Christmas Eve and goes into labor in a room above a stable.,2008-10-19,2008-10-04,7,0,1,16.95,,193.0,,
108,5b4aa4ead3089013507db31d,THE PIRATE KING,http://www.amazon.com/The-Pirate-King-Forgotten-Realms/dp/0786949643?tag=NYTBS-20,R A Salvatore,Wizards of the Coast,"In Book 2 of the Transitions fantasy series, Drizzt returns to Luskan, a city dominated by dangerous pirates.",2008-10-26,2008-10-11,3,0,1,27.95,7.99,200.0,4.1,28.59
109,5b4aa4ead3089013507db31e,A MOST WANTED MAN,http://www.amazon.com/Most-Wanted-Man-John-Carre/dp/1416594884?tag=NYTBS-20,John le Carré,Scribner,Intelligence agencies involved in the war on terror converge in Hamburg when a young Muslim man with mysterious connections shows up.,2008-10-26,2008-10-11,4,0,1,28.0,8.0,425.0,3.7,28.57
110,5b4aa4ead3089013507db322,GRACE,http://www.amazon.com/Grace-Novel-Richard-Paul-Evans/dp/1416550038?tag=NYTBS-20,Richard Paul Evans,Simon & Schuster,"A runaway girl and the two boys who try to save her, from the author of “The Christmas Box” and “The Gift.”",2008-10-26,2008-10-11,8,0,1,19.95,8.99,162.0,4.6,45.06
111,5b4aa4ead3089013507db32a,DEVIL'S BROOD,http://www.amazon.com/Devils-Brood-Sharon-Kay-Penman/dp/0399155260?tag=NYTBS-20,Sharon Kay Penman,Putnam,,2008-10-26,2008-10-11,16,0,0,0.0,12.0,183.0,4.7,inf
112,5b4aa4ead3089013507db32c,THE QUILTER'S KITCHEN,http://www.amazon.com/The-Quilters-Kitchen-Quilts-Recipes/dp/1416583297?tag=NYTBS-20,Jennifer Chiaverini,Simon & Schuster,,2008-10-26,2008-10-11,18,0,0,0.0,10.99,218.0,3.6,inf
113,5b4aa4ead3089013507db32e,FOUNDATION,http://www.amazon.com/Foundation-Collegium-Chronicles-Valdemar-Novel/dp/0756405246?tag=NYTBS-20,Mercedes Lackey,DAW,,2008-10-26,2008-10-11,20,0,0,0.0,7.97,217.0,4.3,inf
114,5b4aa4ead3089013507db32f,THE BRASS VERDICT,http://www.amazon.com/Brass-Verdict-Lincoln-Lawyer-Novel/dp/0446401196?tag=NYTBS-20,Michael Connelly,"Little, Brown",Harry Bosch and Mickey Haller (the Lincoln lawyer) team up to find a killer.,2008-11-02,2008-10-18,1,0,1,26.0,9.99,1286.0,4.6,38.42
115,5b4aa4ead3089013507db332,A LION AMONG MEN,http://www.amazon.com/Lion-Among-Wicked-Years-Book/dp/0060548924?tag=NYTBS-20,Gregory Maguire,Morrow,"A looming civil war in Oz, seen through the eyes of the Cowardly Lion; the sequel to “Wicked” and “Son of a Witch.”",2008-11-02,2008-10-18,4,0,1,26.95,6.99,310.0,3.9,25.94
116,5b4aa4ead3089013507db337,A WALLFLOWER CHRISTMAS,http://www.amazon.com/Wallflower-Christmas-Wallflowers-Book/dp/0312360738?tag=NYTBS-20,Lisa Kleypas,St. Martin’s,Matchmaking in Victorian London.,2008-11-02,2008-10-18,9,0,1,16.95,6.29,246.0,4.4,37.11
117,5b4aa4ead3089013507db33a,THE FIRE,http://www.amazon.com/The-Fire-Novel-Katherine-Neville/dp/0345500679?tag=NYTBS-20,Katherine Neville,Ballantine,"The most powerful piece of Charlemagne’’s chess service has reappeared, restarting the Game; a sequel to “The Eight.”",2008-11-02,2008-10-18,12,0,1,26.0,5.91,172.0,3.2,22.73
118,5b4aa4ead3089013507db342,I SEE YOU EVERYWHERE,http://www.amazon.com/See-You-Everywhere-Julia-Glass/dp/1400075777?tag=NYTBS-20,Julia Glass,Pantheon,Tracing the relationship between two very different sisters over the course of 25 years.,2008-11-02,2008-10-18,20,0,0,0.0,5.23,96.0,3.1,inf
119,5b4aa4ead3089013507db343,EXTREME MEASURES,http://www.amazon.com/Extreme-Measures-Thriller-Mitch-Novels/dp/1416505040?tag=NYTBS-20,Vince Flynn,Atria,Mitch Rapp teams up with a C.I.A. colleague to fight a terrorist cell — and the politicians who would rein them in.,2008-11-09,2008-10-25,1,0,1,27.95,8.99,939.0,4.6,32.16
120,5b4aa4ead3089013507db346,BONES,http://www.amazon.com/Bones-Alex-Delaware-No-23/dp/0345495179?tag=NYTBS-20,Jonathan Kellerman,Ballantine,The psychologist-detective Alex Delaware is called in when women’s bodies keep turning up in a Los Angeles marsh.,2008-11-09,2008-10-25,4,0,1,27.0,9.99,182.0,4.0,37.0
121,5b4aa4ead3089013507db348,ROUGH WEATHER,http://www.amazon.com/Weather-Spenser-Mystery-Robert-Parker/dp/0399155198?tag=NYTBS-20,Robert B Parker,Putnam,The Boston private eye Spenser gets involved when a gunman kidnaps the bride from her wedding on a private island.,2008-11-09,2008-10-25,6,0,1,26.95,9.99,187.0,4.2,37.07
122,5b4aa4ead3089013507db34a,TESTIMONY,http://www.amazon.com/Testimony-A-Novel-Anita-Shreve/dp/0316067342?tag=NYTBS-20,Anita Shreve,"Little, Brown",A sex scandal at a Vermont prep school is caught on tape.,2008-11-09,2008-10-25,8,0,1,25.99,7.99,408.0,3.9,30.74
123,5b4aa4ead3089013507db34c,DARK SUMMER,http://www.amazon.com/Dark-Summer-Iris-Johansen/dp/0312368089?tag=NYTBS-20,Iris Johansen,St. Martin’s,A veterinarian cares for an injured dog with an amazing secret.,2008-11-09,2008-10-25,10,0,1,26.95,7.99,129.0,4.0,29.65
124,5b4aa4ead3089013507db350,MILLENNIUM FALCON,http://www.amazon.com/Millennium-Falcon-Star-Wars-Legends-ebook/dp/B001FA0I7Y?tag=NYTBS-20,James Luceno,Del Rey,"Jacen Solo’s daughter, Allana, discovers a curious device aboard her grandfather Han’s beloved spacecraft; a “Star Wars” book.",2008-11-09,2008-10-25,14,0,1,26.0,,126.0,4.0,
125,5b4aa4ead3089013507db357,THE GATE HOUSE,http://www.amazon.com/The-Gate-House-Nelson-DeMille-ebook/dp/B0018QOYPW?tag=NYTBS-20,Nelson DeMille,Grand Central,In a sequel to “The Gold Coast” (1990) a tax attorney and his ex-wife explore a reconciliation.,2008-11-16,2008-11-01,1,0,1,27.99,9.99,820.0,3.8,35.69
126,5b4aa4ead3089013507db35b,A GOOD WOMAN,http://www.amazon.com/A-Good-Woman-Novel/dp/0440243300?tag=NYTBS-20,Danielle Steel,Delacorte,An American society girl who made a new life as a doctor in World War I France returns to New York.,2008-11-16,2008-11-01,5,0,1,27.0,7.99,381.0,4.5,29.59
127,5b4aa4ead3089013507db368,A MCKETTRICK CHRISTMAS,http://www.amazon.com/Mckettrick-Christmas-Linda-Lael-Miller/dp/0373773021?tag=NYTBS-20,Linda Lael Miller,HQN,,2008-11-16,2008-11-01,18,0,0,0.0,9.88,63.0,4.5,inf
128,5b4aa4ead3089013507db36b,DIVINE JUSTICE,http://www.amazon.com/Divine-Justice-Camel-David-Baldacci/dp/0446544884?tag=NYTBS-20,David Baldacci,Grand Central,"Members of Washington’s Camel Club rally to save their leader, who is hiding out in the town of Divine, Va.",2008-11-23,2008-11-08,1,0,1,27.0,9.99,2131.0,4.5,37.0
129,5b4aa4ead3089013507db36c,SALVATION IN DEATH,http://www.amazon.com/Salvation-Death-J-D-Robb/dp/0399155228?tag=NYTBS-20,J D Robb,Putnam,"Lt. Eve Dallas investigates the murder of a priest who was not who he seemed; by Nora Roberts, writing pseudonymously.",2008-11-23,2008-11-08,2,0,1,25.95,7.99,342.0,4.6,30.79
130,5b4aa4ead3089013507db36d,SWALLOWING DARKNESS,http://www.amazon.com/Swallowing-Darkness-Novel-Merry-Gentry/dp/0345495942?tag=NYTBS-20,Laurell K Hamilton,Ballantine,"In the seventh Meredith Gentry paranormal romance, Meredith is pregnant with twins by one of her guards; their birth will enable her to claim her place as queen of faerie, but enemies plot against her.",2008-11-23,2008-11-08,3,0,1,26.0,7.99,341.0,4.4,30.73
131,5b4aa4ead3089013507db371,MIDNIGHT,http://www.amazon.com/Midnight-A-Gangster-Love-Story/dp/1416545360?tag=NYTBS-20,Sister Souljah,Atria,A boy from Sudan struggles to protect his mother and sister and remain true to his Islamic principles in a Brooklyn housing project.,2008-11-23,2008-11-08,7,0,1,26.95,7.99,750.0,4.2,29.65
132,5b4aa4ead3089013507db37b,SANTA CLAWED,http://www.amazon.com/Santa-Clawed-Mrs-Murphy-Mystery-ebook/dp/B001ANYES0?tag=NYTBS-20,Rita Mae Brown & Sneaky Pie Brown,Bantam,"As the holidays approach, monks start turning up dead in Crozet, Va.; a Mrs. Murphy mystery.",2008-11-23,2008-11-08,17,0,0,0.0,,121.0,4.2,
133,5b4aa4ead3089013507db37f,THE CHRISTMAS SWEATER,http://www.amazon.com/The-Christmas-Sweater-Picture-Book/dp/1416995439?tag=NYTBS-20,Glenn Beck with Kevin Balfe and Jason Wright,Threshold Editions,A boy learns from his disappointment with his mother’s gift.,2008-11-30,2008-11-15,1,0,1,19.99,10.99,116.0,4.6,54.98
134,5b4aa4ead3089013507db380,JUST AFTER SUNSET,http://www.amazon.com/Just-After-Sunset-Stories-Collectors/dp/1439115303?tag=NYTBS-20,Stephen King,Scribner,Short stories blending fantasy and psychological realism.,2008-11-30,2008-11-15,2,0,1,28.0,10.99,578.0,4.3,39.25
135,5b4aa4ead3089013507db382,THE HOUR I FIRST BELIEVED,http://www.amazon.com/The-Hour-I-First-Believed/dp/0060393491?tag=NYTBS-20,Wally Lamb,Harper,A man reconstructs five generations of family history and secrets from a cache of old diaries and letters.,2008-11-30,2008-11-15,4,0,1,29.95,10.99,823.0,4.0,36.69
136,5b4aa4ead3089013507db383,A MERCY,http://www.amazon.com/A-Mercy-Toni-Morrison/dp/0307276767?tag=NYTBS-20,Toni Morrison,Knopf,"In 17th-century America, a slave mother urges a Northern farmer to buy her daughter so that she can have a better life.",2008-11-30,2008-11-15,5,0,1,23.95,9.99,294.0,3.9,41.71
137,5b4aa4ead3089013507db38b,THE BODIES LEFT BEHIND,http://www.amazon.com/The-Bodies-Left-Behind-Novel/dp/B002BWQ4MI?tag=NYTBS-20,Jeffery Deaver,Simon & Schuster,A sheriff’s deputy is hunted in the Wisconsin woods by hit men after she finds the scene of their crime.,2008-11-30,2008-11-15,13,0,1,26.95,15.99,188.0,3.9,59.33
138,5b4aa4ead3089013507db38e,ENDER IN EXILE,http://www.amazon.com/Ender-Exile-The-Quintet/dp/0765304961?tag=NYTBS-20,Orson Scott Card,Tor/Tom Doherty,The latest entry in the “Ender” science fiction series.,2008-11-30,2008-11-15,16,0,1,25.95,18.88,594.0,4.3,72.76
139,5b4aa4ead3089013507db393,CROSS COUNTRY,http://www.amazon.com/Cross-Country-Alex-James-Patterson/dp/0316018724?tag=NYTBS-20,James Patterson,"Little, Brown",Alex Cross chases the leader of a lethal teenage gang.,2008-12-07,2008-11-22,1,0,1,27.99,7.99,900.0,4.0,28.55
140,5b4aa4ead3089013507db395,THE PRIVATE PATIENT,http://www.amazon.com/Private-Patient-Adam-Dalgliesh-Mysteries-ebook/dp/B0018QUCLW?tag=NYTBS-20,P D James,Knopf,Cmdr. Adam Dalgliesh investigates the murder of a journalist who had been a patient at a private clinic.,2008-12-07,2008-11-22,3,0,1,25.95,9.99,323.0,4.2,38.5
141,5b4aa4ead3089013507db39b,DASHING THROUGH THE SNOW,http://www.amazon.com/Dashing-Through-Carol-Higgins-Clark/dp/1439129177?tag=NYTBS-20,Mary Higgins Clark and Carol Higgins Clark,Simon & Schuster,Life in a picturesque New Hampshire town is not what it seems.,2008-12-07,2008-11-22,9,0,1,23.0,7.99,100.0,4.3,34.74
142,5b4aa4ead3089013507db3a9,ARCTIC DRIFT,http://www.amazon.com/Arctic-Drift-Dirk-Novel-Adventure/dp/0399155295?tag=NYTBS-20,Clive Cussler and Dirk Cussler,Putnam,"In his 20th adventure, Dirk Pitt searches for a crucial element that will help reverse global warming.",2008-12-14,2008-11-29,3,0,1,27.95,4.99,341.0,4.3,17.85
143,5b4aa4ead3089013507db3ac,YOUR HEART BELONGS TO ME,http://www.amazon.com/Your-Heart-Belongs-Dean-Koontz/dp/0553807137?tag=NYTBS-20,Dean Koontz,Bantam,A man is stalked by a woman who resembles the donor of the heart he received in a transplant operation.,2008-12-14,2008-11-29,6,0,1,27.0,7.84,327.0,3.2,29.04
144,5b4aa4ead3089013507db3b3,PRINCEPS’ FURY,http://www.amazon.com/Princeps-Fury-Jim-Butcher/dp/B007XCGJE4?tag=NYTBS-20,Jim Butcher,Ace,"In the fifth book of the Alera fantasy cycle, Alera makes peace with one foe only to face an invasion by the dreaded Vord.",2008-12-14,2008-11-29,13,0,1,25.95,17.66,343.0,4.7,68.05
145,5b4aa4ead3089013507db3ba,KNIT TWO,http://www.amazon.com/Knit-Friday-Night-Knitting-Club/dp/0425229920?tag=NYTBS-20,Kate Jacobs,Putnam,"The members of the Friday Night Knitting Club struggle with the challenges of being mothers, wives, daughters and friends.",2008-12-14,2008-11-29,20,0,0,0.0,7.99,168.0,4.1,inf
146,5b4aa4ead3089013507db3bb,SCARPETTA,http://www.amazon.com/Scarpetta-Kay-Patricia-Cornwell/dp/B0040RMEXA?tag=NYTBS-20,Patricia Cornwell,Putnam,The forensic pathologist Kay Scarpetta takes an assignment in New York City.,2008-12-21,2008-12-06,1,0,1,27.95,15.99,1216.0,3.8,57.21
147,5b4aa4ead3089013507db3c3,THE CHARLEMAGNE PURSUIT,http://www.amazon.com/The-Charlemagne-Pursuit-A-Novel/dp/0345485793?tag=NYTBS-20,Steve Berry,allantine,"The former Justice Department operative Cotton Malone searches for the truth about his father’s death on a secret submarine mission to the Antarctic; an underground city, Nazis and an artifact from Charlemagne’s tomb are involved.",2008-12-21,2008-12-06,9,0,1,26.0,9.99,326.0,4.2,38.42
148,5b4aa4ead3089013507db3ce,CRUEL INTENT,http://www.amazon.com/Cruel-Intent-J-A-Jance/dp/1416563792?tag=NYTBS-20,J A Jance,Touchstone,Ali Reynolds must determine whether the contractor renovating her Arizona house is a killer or the victim of a frame-up.,2008-12-21,2008-12-06,20,0,0,0.0,5.89,681.0,4.6,inf
149,5b4aa4ead3089013507db40b,BLACK OPS,http://www.amazon.com/Black-Ops-Presidential-Agent-Novel/dp/0399155171?tag=NYTBS-20,W E B Griffin,Putnam,An Army officer and special presidential agent is targeted for death — but by whom?,2009-01-18,2009-01-03,1,0,1,26.95,9.99,276.0,4.1,37.07
