,url,nb_reviews,nb_stars,amazon_price,img_url
1593,http://www.amazon.com/Dark-Prince-Authors-Special-Edition/dp/0062009621?tag=NYTBS-20,1011,4.4,$15.45,"{""https://images-na.ssl-images-amazon.com/images/I/51LsG5f8nKL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51LsG5f8nKL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1594,http://www.amazon.com/Toys-James-Patterson/dp/0446571741?tag=NYTBS-20,450,3.0,$9.99,"{""https://images-na.ssl-images-amazon.com/images/I/51hk1e5LkiL._SX277_BO1,204,203,200_.jpg"":[279,498],""https://images-na.ssl-images-amazon.com/images/I/51hk1e5LkiL._SY344_BO1,204,203,200_.jpg"":[194,346]}"
1595,http://www.amazon.com/Lesson-Secrets-Maisie-Dobbs-Novel/dp/0061727717?tag=NYTBS-20,499,4.4,$12.74,"{""https://images-na.ssl-images-amazon.com/images/I/616%2B9cHitxL._SY344_BO1,204,203,200_.jpg"":[229,346],""https://images-na.ssl-images-amazon.com/images/I/616%2B9cHitxL._SX328_BO1,204,203,200_.jpg"":[330,499]}"
1596,http://www.amazon.com/Deceived-Star-Wars-Republic-Vol/dp/0345511387?tag=NYTBS-20,1247,4.2,$43.58,"{""https://images-na.ssl-images-amazon.com/images/I/51P0bpkmAKL._SX328_BO1,204,203,200_.jpg"":[330,499],""https://images-na.ssl-images-amazon.com/images/I/51P0bpkmAKL._SY344_BO1,204,203,200_.jpg"":[229,346]}"
1597,http://www.amazon.com/Drawing-Conclusions-Commissario-Guido-Brunetti/dp/0802119794?tag=NYTBS-20,234,4.2,$15.00,"{""https://images-na.ssl-images-amazon.com/images/I/51d01I%2BbqTL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51d01I%2BbqTL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1598,http://www.amazon.com/Sweet-Valley-Confidential-Years-Later-ebook/dp/B00457X82Q?tag=NYTBS-20,257,2.5,,
1599,http://www.amazon.com/Fifth-Witness-Lincoln-Lawyer-Novel/dp/044655667X?tag=NYTBS-20,1643,4.4,$16.95,"{""https://images-na.ssl-images-amazon.com/images/I/51bam5XeGTL._SY344_BO1,204,203,200_.jpg"":[194,346],""https://images-na.ssl-images-amazon.com/images/I/51bam5XeGTL._SX277_BO1,204,203,200_.jpg"":[279,498]}"
1600,http://www.amazon.com/Ill-Walk-Alone-A-Novel/dp/1439180970?tag=NYTBS-20,584,4.5,$8.49,"{""https://images-na.ssl-images-amazon.com/images/I/51r7UlKTa0L._SY344_BO1,204,203,200_.jpg"":[215,346],""https://images-na.ssl-images-amazon.com/images/I/51r7UlKTa0L._SX308_BO1,204,203,200_.jpg"":[310,499]}"
1601,http://www.amazon.com/Miles-Go-Second-Journal-Series/dp/1439191379?tag=NYTBS-20,782,4.8,$14.99,"{""https://images-na.ssl-images-amazon.com/images/I/513Oe6R2EwL._SX310_BO1,204,203,200_.jpg"":[312,499],""https://images-na.ssl-images-amazon.com/images/I/513Oe6R2EwL._SY344_BO1,204,203,200_.jpg"":[217,346]}"
1602,http://www.amazon.com/Midnight-Meaning-Love-Sister-Souljah/dp/1439165351?tag=NYTBS-20,553,4.5,$42.83,"{""https://images-na.ssl-images-amazon.com/images/I/519Kvhp5yCL._SX331_BO1,204,203,200_.jpg"":[333,499],""https://images-na.ssl-images-amazon.com/images/I/519Kvhp5yCL._SY344_BO1,204,203,200_.jpg"":[231,346]}"
1603,http://www.amazon.com/Hiss-Death-Mrs-Murphy-Mystery/dp/0553591614?tag=NYTBS-20,161,3.5,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/51iepQZsDGL._SX302_BO1,204,203,200_.jpg"":[304,499],""https://images-na.ssl-images-amazon.com/images/I/51iepQZsDGL._SY344_BO1,204,203,200_.jpg"":[211,346]}"
1604,http://www.amazon.com/The-Sixth-Man-David-Baldacci/dp/0446573094?tag=NYTBS-20,1295,4.6,$9.00,"{""https://images-na.ssl-images-amazon.com/images/I/51MJQG-RrTL._SX262_BO1,204,203,200_.jpg"":[264,498],""https://images-na.ssl-images-amazon.com/images/I/51MJQG-RrTL._SY344_BO1,204,203,200_.jpg"":[184,346]}"
1605,http://www.amazon.com/Eve-Iris-Johansen/dp/0312651201?tag=NYTBS-20,375,4.3,$8.66,"{""https://images-na.ssl-images-amazon.com/images/I/51Vzod-BBXL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/51Vzod-BBXL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
1606,http://www.amazon.com/The-Priests-Graveyard-Ted-Dekker-ebook/dp/B00499BTQW?tag=NYTBS-20,300,,,
1607,http://www.amazon.com/Bel-Air-Dead-Stone-Barrington-Novel-ebook/dp/B004LRPDP0?tag=NYTBS-20,211,4.2,,
1608,http://www.amazon.com/Turn-Road-Blossom-Street-Novel/dp/0778313255?tag=NYTBS-20,591,,,"{""https://images-na.ssl-images-amazon.com/images/I/51NjK8ydKKL._SY344_BO1,204,203,200_.jpg"":[219,346],""https://images-na.ssl-images-amazon.com/images/I/51NjK8ydKKL._SX314_BO1,204,203,200_.jpg"":[316,499]}"
1609,http://www.amazon.com/The-Lost-Fleet-Frontier-Dreadnaught/dp/0441020372?tag=NYTBS-20,219,4.2,$7.72,"{""https://images-na.ssl-images-amazon.com/images/I/51mJ-6GN19L._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51mJ-6GN19L._SX330_BO1,204,203,200_.jpg"":[332,499]}"
1610,http://www.amazon.com/Dead-Reckoning-Sookie-Stackhouse-Novel-ebook/dp/B004LRPDBE?tag=NYTBS-20,1373,,,
1611,http://www.amazon.com/Sixkill-Spenser-Robert-B-Parker-ebook/dp/B004XFYWSO?tag=NYTBS-20,286,,,
1612,http://www.amazon.com/Calebs-Crossing-Novel-Geraldine-Brooks-ebook/dp/B004Q7DQJA?tag=NYTBS-20,853,4.2,,
1613,http://www.amazon.com/The-Hot-Gate-Troy-Rising/dp/1451638183?tag=NYTBS-20,288,4.4,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/61GaJL4t3nL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/61GaJL4t3nL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
1614,http://www.amazon.com/Buried-Prey-John-Sandford-ebook/dp/B004LRPGPC?tag=NYTBS-20,952,4.6,,
1615,http://www.amazon.com/The-Snowman-Harry-Hole-Novel-ebook/dp/B004G5ZY7E?tag=NYTBS-20,1305,,,
1616,http://www.amazon.com/A-Time-Patriots-Dale-Brown/dp/0061989991?tag=NYTBS-20,168,3.7,$17.87,"{""https://images-na.ssl-images-amazon.com/images/I/51HHC6q2O3L._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/51HHC6q2O3L._SY344_BO1,204,203,200_.jpg"":[230,346]}"
1617,http://www.amazon.com/The-Jefferson-Key-A-Novel/dp/0345505514?tag=NYTBS-20,531,3.9,$7.44,"{""https://images-na.ssl-images-amazon.com/images/I/51bDNmS8yoL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/51bDNmS8yoL._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1618,http://www.amazon.com/Embassytown-China-Mieville/dp/0345524497?tag=NYTBS-20,284,3.9,$19.99,"{""https://images-na.ssl-images-amazon.com/images/I/51MnhAu3W3L._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/51MnhAu3W3L._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1619,http://www.amazon.com/Dreams-Joy-Novel-Lisa-See/dp/0812980549?tag=NYTBS-20,806,4.5,$11.16,"{""https://images-na.ssl-images-amazon.com/images/I/51j5ukycgcL._SY344_BO1,204,203,200_.jpg"":[221,346],""https://images-na.ssl-images-amazon.com/images/I/51j5ukycgcL._SX316_BO1,204,203,200_.jpg"":[318,499]}"
1620,http://www.amazon.com/Kiss-Psy-Changeling-Series-Nalini-Singh-ebook/dp/B004RKXN44?tag=NYTBS-20,249,,,
1621,http://www.amazon.com/Trader-Secrets-Paul-Madriani-Novel-ebook/dp/B004LLIHXQ?tag=NYTBS-20,185,,,
1622,http://www.amazon.com/The-Kingdom-A-Fargo-Adventure/dp/0425248089?tag=NYTBS-20,417,4.4,$9.99,"{""https://images-na.ssl-images-amazon.com/images/I/51Mb0bQBUsL._SY344_BO1,204,203,200_.jpg"":[197,346],""https://images-na.ssl-images-amazon.com/images/I/51Mb0bQBUsL._SX282_BO1,204,203,200_.jpg"":[284,498]}"
1623,http://www.amazon.com/Summer-Rental-Mary-Kay-Andrews/dp/0312642709?tag=NYTBS-20,634,4.3,$11.99,"{""https://images-na.ssl-images-amazon.com/images/I/51gjytRQsvL._SX332_BO1,204,203,200_.jpg"":[334,499],""https://images-na.ssl-images-amazon.com/images/I/51gjytRQsvL._SY344_BO1,204,203,200_.jpg"":[232,346]}"
1624,http://www.amazon.com/Robopocalypse-Novel-Daniel-H-Wilson-ebook/dp/B004CFAWS4?tag=NYTBS-20,811,,,
1625,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,771,4.3,$8.98,"{""https://images-na.ssl-images-amazon.com/images/I/51Mh0hqb8cL._SY344_BO1,204,203,200_.jpg"":[223,346],""https://images-na.ssl-images-amazon.com/images/I/51Mh0hqb8cL._SX319_BO1,204,203,200_.jpg"":[321,499]}"
1626,http://www.amazon.com/Carte-Blanche-James-Bond-Novel-ebook/dp/B004G8QTMK?tag=NYTBS-20,422,,,
1627,http://www.amazon.com/Sisterhood-Everlasting-Traveling-Pants-Novel-ebook/dp/B004J4WJZ2?tag=NYTBS-20,408,,,
1628,http://www.amazon.com/Smokin-Seventeen-Stephanie-Janet-Evanovich/dp/0345527704?tag=NYTBS-20,1544,4.4,$8.09,"{""https://images-na.ssl-images-amazon.com/images/I/51AsP%2BBx0nL._SX303_BO1,204,203,200_.jpg"":[305,499],""https://images-na.ssl-images-amazon.com/images/I/51AsP%2BBx0nL._SY344_BO1,204,203,200_.jpg"":[212,346]}"
1629,http://www.amazon.com/The-Devil-Colony-Sigma-Force/dp/0061785652?tag=NYTBS-20,2227,4.4,$8.99,"{""https://images-na.ssl-images-amazon.com/images/I/51ncVyhOKML._SX280_BO1,204,203,200_.jpg"":[282,498],""https://images-na.ssl-images-amazon.com/images/I/51ncVyhOKML._SY344_BO1,204,203,200_.jpg"":[196,346]}"
1630,http://www.amazon.com/Silver-Girl-Novel-Elin-Hilderbrand/dp/0316099643?tag=NYTBS-20,453,4.4,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/41adGmcTHwL._SY344_BO1,204,203,200_.jpg"":[216,346],""https://images-na.ssl-images-amazon.com/images/I/41adGmcTHwL._SX309_BO1,204,203,200_.jpg"":[311,499]}"
1631,http://www.amazon.com/Now-You-See-James-Patterson/dp/1455515515?tag=NYTBS-20,1151,4.4,$9.13,"{""https://images-na.ssl-images-amazon.com/images/I/51vtNwHCVvL._SY344_BO1,204,203,200_.jpg"":[194,346],""https://images-na.ssl-images-amazon.com/images/I/51vtNwHCVvL._SX277_BO1,204,203,200_.jpg"":[279,498]}"
1632,http://www.amazon.com/Betrayal-Trust-J-Beaumont-Novel-ebook/dp/B004MMEIKU?tag=NYTBS-20,426,4.5,,
1633,http://www.amazon.com/Escape-Barbara-Delinsky-ebook/dp/B004CFAZUO?tag=NYTBS-20,403,,,
1634,http://www.amazon.com/Quinn-Eve-Duncan-Forensics-Thrillers/dp/0312651279?tag=NYTBS-20,385,4.1,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/51MuypXFLgL._SX304_BO1,204,203,200_.jpg"":[306,499],""https://images-na.ssl-images-amazon.com/images/I/51MuypXFLgL._SY344_BO1,204,203,200_.jpg"":[213,346]}"
1635,http://www.amazon.com/Burnt-Mountain-Anne-Rivers-Siddons-ebook/dp/B00495ZCRS?tag=NYTBS-20,236,3.1,,
1636,http://www.amazon.com/Ghost-Story-Novel-Dresden-Files-ebook/dp/B004H4XI0Y?tag=NYTBS-20,1178,4.4,,
1637,http://www.amazon.com/Full-Black-Thriller-Brad-Thor/dp/1451675240?tag=NYTBS-20,894,4.4,$19.94,"{""https://images-na.ssl-images-amazon.com/images/I/41TGLjvItQL._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/41TGLjvItQL._SY344_BO1,204,203,200_.jpg"":[230,346]}"
1638,http://www.amazon.com/Dick-Franciss-Gamble-Felix-Francis/dp/0399157476?tag=NYTBS-20,145,4.3,$13.99,"{""https://images-na.ssl-images-amazon.com/images/I/51ZmgKDwEWL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51ZmgKDwEWL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1639,http://www.amazon.com/Retribution-Dark-Hunter-Novels-Sherrilyn-Kenyon-ebook/dp/B004SCOF7U?tag=NYTBS-20,356,3.9,,
1640,http://www.amazon.com/Back-Beyond-C-J-Box/dp/0312365748?tag=NYTBS-20,550,4.4,$40.00,"{""https://images-na.ssl-images-amazon.com/images/I/41Q5uNqrGdL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/41Q5uNqrGdL._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1641,http://www.amazon.com/Snuff-Discworld-Terry-Pratchett-ebook/dp/B005FFW46S?tag=NYTBS-20,,4.4,,
1642,http://www.amazon.com/Private-Games-James-Patterson/dp/1455513024?tag=NYTBS-20,,4.2,,
1643,http://www.amazon.com/Sonoma-Quilts-Novels-Dutton-Hardcover/dp/0525952640?tag=NYTBS-20,,4.5,,
1644,http://www.amazon.com/Elegy-Eddie-Maisie-Dobbs-Novel-ebook/dp/B005UD1ECK?tag=NYTBS-20,,4.4,,
1645,http://www.amazon.com/Lost-Years-Mary-Higgins-Clark-ebook/dp/B005IGYXFE?tag=NYTBS-20,,4.3,,
1646,http://www.amazon.com/Reverends-Reverend-Curtis-Black-Novel/dp/0446572470?tag=NYTBS-20,,4.4,,"{""https://images-na.ssl-images-amazon.com/images/I/5109mng1YqL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/5109mng1YqL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1647,http://www.amazon.com/XO-A-Kathryn-Dance-Novel-ebook/dp/B0061QAZY8?tag=NYTBS-20,,3.8,,
1648,http://www.amazon.com/Creole-Belle-Dave-Robicheaux-Novel-ebook/dp/B0061Q5MO6?tag=NYTBS-20,,4.4,,
1649,http://www.amazon.com/Whered-You-Go-Bernadette-Novel-ebook/dp/B006L8942U?tag=NYTBS-20,,4.3,,
1650,http://www.amazon.com/Fallen-Masters-John-Edward/dp/076533271X?tag=NYTBS-20,,4.1,$20.89,
1651,http://www.amazon.com/Captain-Vorpatrils-Alliance-Vorkosigan-Saga/dp/1451638450?tag=NYTBS-20,,4.6,,"{""https://images-na.ssl-images-amazon.com/images/I/518wR5uviQL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/518wR5uviQL._SX326_BO1,204,203,200_.jpg"":[328,499]}"
1652,http://www.amazon.com/The-Husband-List-Janet-Evanovich-ebook/dp/B008E50MPQ?tag=NYTBS-20,,4.0,,
1653,http://www.amazon.com/Dream-Eyes-Legacy-Jayne-Krentz/dp/0515154083?tag=NYTBS-20,,4.5,,
1654,http://www.amazon.com/Me-Before-You-A-Novel/dp/0143124544?tag=NYTBS-20,,4.6,,
1655,http://www.amazon.com/Story-God-All-Us-Miniseries/dp/1455525588?tag=NYTBS-20,,4.4,,
1656,http://www.amazon.com/Death-Yesterday-Hamish-Macbeth-Mysteries/dp/1455504769?tag=NYTBS-20,,4.2,,
1657,http://www.amazon.com/The-Silver-Star-A-Novel/dp/1451661541?tag=NYTBS-20,,4.2,,
1658,http://www.amazon.com/Gone-Michael-Bennett-James-Patterson-ebook/dp/B00BAXFAXI?tag=NYTBS-20,,4.5,,
1659,http://www.amazon.com/Doomed-Chuck-Palahniuk/dp/0385533039?tag=NYTBS-20,,3.9,,"{""https://images-na.ssl-images-amazon.com/images/I/41W2ZhwhpCL._SY344_BO1,204,203,200_.jpg"":[234,346],""https://images-na.ssl-images-amazon.com/images/I/41W2ZhwhpCL._SX335_BO1,204,203,200_.jpg"":[337,499]}"
1660,http://www.amazon.com/Mirror-Sight-Book-Green-Rider/dp/0756408792?tag=NYTBS-20,,3.9,,
1661,http://www.amazon.com/The-Son-novel-Jo-Nesbo-ebook/dp/B00GVZV818?tag=NYTBS-20,,4.5,,
1662,http://www.amazon.com/Power-Play-FBI-Thriller-Book-ebook/dp/B00G3L0ZVY?tag=NYTBS-20,,4.5,,
1663,http://www.amazon.com/Wayfaring-Stranger-James-Lee-Burke-ebook/dp/B00HB62NII?tag=NYTBS-20,,4.3,,
1664,http://www.amazon.com/Sight-Unseen-Iris-Johansen-ebook/dp/B00HP1LVJG?tag=NYTBS-20,,4.6,,
1665,http://www.amazon.com/Windigo-Island-OConnor-Mystery-Series/dp/147674923X?tag=NYTBS-20,,4.5,$9.30,"{""https://images-na.ssl-images-amazon.com/images/I/51%2BUgkWkLeL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51%2BUgkWkLeL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1666,http://www.amazon.com/The-Long-Way-Home-Inspector-ebook/dp/B00HY09X5W?tag=NYTBS-20,,4.2,,
1667,http://www.amazon.com/Murder-101-Decker-Lazarus-Novels-ebook/dp/B00FVW5GBK?tag=NYTBS-20,,4.1,,
1668,http://www.amazon.com/The-Monogram-Murders-Hercule-Mysteries/dp/006229721X?tag=NYTBS-20,,3.3,$5.99,"{""https://images-na.ssl-images-amazon.com/images/I/51yZxFloCDL._SX328_BO1,204,203,200_.jpg"":[330,499],""https://images-na.ssl-images-amazon.com/images/I/51yZxFloCDL._SY344_BO1,204,203,200_.jpg"":[229,346]}"
1669,http://www.amazon.com/The-Job-Fox-OHare-Novel/dp/0345543122?tag=NYTBS-20,,4.5,$7.09,
1670,http://www.amazon.com/Moriarty-Anthony-Horowitz/dp/0062377183?tag=NYTBS-20,,4.1,,
1671,http://www.amazon.com/Empty-Throne-Saxon-Tales-Book-ebook/dp/B00JOFTW8I?tag=NYTBS-20,,4.7,,
1672,http://www.amazon.com/My-Sunshine-Away-M-O-Walsh/dp/0399169520?tag=NYTBS-20,,3.9,$11.90,"{""https://images-na.ssl-images-amazon.com/images/I/51jF0hRPvZL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51jF0hRPvZL._SX330_BO1,204,203,200_.jpg"":[332,499]}"
1673,http://www.amazon.com/Patriot-Threat-Cotton-Malone-Book-ebook/dp/B00L74ADYG?tag=NYTBS-20,,4.3,,
1674,http://www.amazon.com/Memory-Amos-Decker-David-Baldacci-ebook/dp/B00N7TDP8K?tag=NYTBS-20,,4.4,,
1675,http://www.amazon.com/The-Truth-According-Us-Novel/dp/0385342942?tag=NYTBS-20,,4.2,$16.83,"{""https://images-na.ssl-images-amazon.com/images/I/518%2BeFm9MeL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/518%2BeFm9MeL._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1676,http://www.amazon.com/Presidents-Shadow-Culper-Ring-Series-ebook/dp/B00O7X61XG?tag=NYTBS-20,,3.8,,
1677,http://www.amazon.com/X-Kinsey-Millhone-Book-24-ebook/dp/B00TY3ZKJA?tag=NYTBS-20,,4.3,,
1678,http://www.amazon.com/Archmage-Legend-Drizzt-Homecoming-Salvatore/dp/0786965754?tag=NYTBS-20,,4.5,,"{""https://images-na.ssl-images-amazon.com/images/I/51kS4eWdpWL._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/51kS4eWdpWL._SY344_BO1,204,203,200_.jpg"":[230,346]}"
1679,http://www.amazon.com/The-Cinder-Spires-Aeronauts-Windlass/dp/0451466802?tag=NYTBS-20,,4.6,$12.99,
1680,http://www.amazon.com/After-Alice-Novel-Gregory-Maguire/dp/0060548959?tag=NYTBS-20,,3.4,$12.92,
1681,http://www.amazon.com/The-Promise-Elvis-Cole-Novel/dp/039916149X?tag=NYTBS-20,,4.5,$7.44,"{""https://images-na.ssl-images-amazon.com/images/I/51htS6j6g0L._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51htS6j6g0L._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1682,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,,4.5,,
1683,http://www.amazon.com/The-Mistletoe-Inn-Novel-Collection/dp/1501119796?tag=NYTBS-20,,4.6,,"{""https://images-na.ssl-images-amazon.com/images/I/518oEmi2SxL._SY344_BO1,204,203,200_.jpg"":[245,346],""https://images-na.ssl-images-amazon.com/images/I/518oEmi2SxL._SX351_BO1,204,203,200_.jpg"":[353,499]}"
1684,http://www.amazon.com/Tom-Clancy-Commander-Chief-Novel/dp/0399176764?tag=NYTBS-20,,4.4,,
1685,http://www.amazon.com/Find-Her-Lisa-Gardner/dp/0525954570?tag=NYTBS-20,,4.5,,"{""https://images-na.ssl-images-amazon.com/images/I/515%2BFZbVsLL._SY344_BO1,204,203,200_.jpg"":[239,346],""https://images-na.ssl-images-amazon.com/images/I/515%2BFZbVsLL._SX343_BO1,204,203,200_.jpg"":[345,499]}"
1686,http://www.amazon.com/Cometh-Hour-Novel-Clifton-Chronicles-ebook/dp/B00YWZU0MC?tag=NYTBS-20,,4.5,,
1687,http://www.amazon.com/The-Beast-Novel-Dagger-Brotherhood-ebook/dp/B0125VU8YY?tag=NYTBS-20,,4.8,,
1688,http://www.amazon.com/The-Murder-Mary-Russell-featuring-ebook/dp/B00UEL0KV4?tag=NYTBS-20,,4.5,,
1689,http://www.amazon.com/Most-Wanted-Lisa-Scottoline-ebook/dp/B015WAWLFY?tag=NYTBS-20,,3.9,,
1690,http://www.amazon.com/My-Struggle-Karl-Ove-Knausgaard/dp/0914671391?tag=NYTBS-20,,4.6,,"{""https://images-na.ssl-images-amazon.com/images/I/51X52zTEc8L._SX417_BO1,204,203,200_.jpg"":[419,500],""https://images-na.ssl-images-amazon.com/images/I/51X52zTEc8L._SX258_BO1,204,203,200_.jpg"":[260,310]}"
1691,http://www.amazon.com/Extreme-Prey-John-Sandford-ebook/dp/B013D664Q6?tag=NYTBS-20,,4.6,,
1692,http://www.amazon.com/Everybodys-Fool-novel-Richard-Russo/dp/0307270645?tag=NYTBS-20,,4.4,,"{""https://images-na.ssl-images-amazon.com/images/I/51D8qS-HiiL._SX334_BO1,204,203,200_.jpg"":[336,499],""https://images-na.ssl-images-amazon.com/images/I/51D8qS-HiiL._SY344_BO1,204,203,200_.jpg"":[233,346]}"
1693,http://www.amazon.com/Island-House-Novel-Nancy-Thayer-ebook/dp/B015BCX0DU?tag=NYTBS-20,,4.1,,
1694,http://www.amazon.com/Curious-Minds-Knight-Moon-Novel-ebook/dp/B01CBLURCG?tag=NYTBS-20,,4.3,,
1695,http://www.amazon.com/Nix-novel-Nathan-Hill-ebook/dp/B01A4B1PEE?tag=NYTBS-20,,4.2,,
1696,http://www.amazon.com/Obvious-Fact-Longmire-Mystery/dp/0525426949?tag=NYTBS-20,,4.6,$12.12,"{""https://images-na.ssl-images-amazon.com/images/I/51-OKyhxupL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51-OKyhxupL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1697,http://www.amazon.com/Navigators-Dune-Brian-Herbert/dp/0765381257?tag=NYTBS-20,,4.3,,"{""https://images-na.ssl-images-amazon.com/images/I/51ElMopcdLL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51ElMopcdLL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1698,https://www.amazon.com/Serious-Money-Stone-Barrington-Novel/dp/0399573941?tag=NYTBS-20,,3.5,,"{""https://images-na.ssl-images-amazon.com/images/I/51XLSkgbTOL._SY344_BO1,204,203,200_.jpg"":[236,346],""https://images-na.ssl-images-amazon.com/images/I/51XLSkgbTOL._SX338_BO1,204,203,200_.jpg"":[340,499]}"
1699,https://www.amazon.com/Blood-Mirror-Lightbringer-Brent-Weeks/dp/031625133X?tag=NYTBS-20,,4.3,,
1700,https://www.amazon.com/Prince-Lestat-Realms-Atlantis-Chronicles/dp/0385353790?tag=NYTBS-20,,4.3,$19.68,
1701,https://www.amazon.com/Clancy-True-Faith-Allegiance-Novel/dp/0399176810?tag=NYTBS-20,,4.6,,
1702,https://www.amazon.com/Curtain-Death-Clandestine-Operations-Novel/dp/039917673X?tag=NYTBS-20,,4.3,$17.90,"{""https://images-na.ssl-images-amazon.com/images/I/51oI4AtCSBL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/51oI4AtCSBL._SX326_BO1,204,203,200_.jpg"":[328,499]}"
1703,https://www.amazon.com/My-Not-So-Perfect-Life-ebook/dp/B01GYPY88Y?tag=NYTBS-20,,4.3,,
1704,https://www.amazon.com/Piece-World-Christina-Baker-Kline/dp/0062356267?tag=NYTBS-20,,4.5,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/510xUSTE02L._SX336_BO1,204,203,200_.jpg"":[338,499],""https://images-na.ssl-images-amazon.com/images/I/510xUSTE02L._SY344_BO1,204,203,200_.jpg"":[235,346]}"
1705,https://www.amazon.com/Fallout-V-I-Warshawski-Novel-Novels/dp/0062435841?tag=NYTBS-20,,4.2,$14.97,
1706,https://www.amazon.com/Watch-Me-Disappear-Janelle-Brown/dp/0812989465?tag=NYTBS-20,,4.2,,"{""https://images-na.ssl-images-amazon.com/images/I/5152tI6AWoL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/5152tI6AWoL._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1707,https://www.amazon.com/Twisted-Prey-Novel-John-Sandford-ebook/dp/B0755ZNV11?tag=NYTBS-20,,4.7,,
1708,https://www.amazon.com/Clancy-Line-Sight-Jack-Novel-ebook/dp/B075HYJF6X?tag=NYTBS-20,,3.7,,
1709,http://www.amazon.com/The-Wedding-Quilt-Quilts-Novels/dp/052595242X?tag=NYTBS-20,,4.1,$12.43,
1710,http://www.amazon.com/Cinnamon-Murder-Hannah-Swensen-Mystery/dp/0758234945?tag=NYTBS-20,,4.1,$7.29,"{""https://images-na.ssl-images-amazon.com/images/I/51LZ-ByOwnL._SY344_BO1,204,203,200_.jpg"":[213,346],""https://images-na.ssl-images-amazon.com/images/I/51LZ-ByOwnL._SX304_BO1,204,203,200_.jpg"":[306,499]}"
1711,http://www.amazon.com/Fair-Game-Alpha-And-Omega/dp/0425256189?tag=NYTBS-20,,4.7,$7.82,
1712,http://www.amazon.com/Touch-Go-Lisa-Gardner/dp/0451465849?tag=NYTBS-20,,4.5,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/51Wr9Co8GBL._SY344_BO1,204,203,200_.jpg"":[197,346],""https://images-na.ssl-images-amazon.com/images/I/51Wr9Co8GBL._SX281_BO1,204,203,200_.jpg"":[283,498]}"
