,url,reviews,rating,price
29,http://www.amazon.com/The-Lost-Symbol-Featuring-Langdon-ebook/dp/B002KQ6BT6?tag=NYTBS-20,"5,649 customer reviews",4.0 out of 5 stars,$9.99 
30,http://www.amazon.com/Poor-Little-Bitch-Jackie-Collins/dp/B003RCJPCC?tag=NYTBS-20,204 customer reviews,4.1 out of 5 stars,$7.99 
31,http://www.amazon.com/This-Body-Death-Inspector-Lynley/dp/0061160881?tag=NYTBS-20,408 customer reviews,3.9 out of 5 stars,$9.99 
32,http://www.amazon.com/House-Rules-Novel-Jodi-Picoult/dp/0743296443?tag=NYTBS-20,"1,208 customer reviews",4.3 out of 5 stars,$8.99 
33,http://www.amazon.com/61-Hours-Jack-Reacher-Novel/dp/0440243696?tag=NYTBS-20,"2,403 customer reviews",4.3 out of 5 stars,$9.99 
34,http://www.amazon.com/The-Lion-Nelson-DeMille/dp/0446699608?tag=NYTBS-20,913 customer reviews,4.4 out of 5 stars,$9.99 
35,http://www.amazon.com/Ice-Cold-Rizzoli-Isles-Novel/dp/0345515498?tag=NYTBS-20,"1,200 customer reviews",4.5 out of 5 stars,$4.99 
36,http://www.amazon.com/The-Overton-Window-Glenn-Beck/dp/1451625286?tag=NYTBS-20,976 customer reviews,4.4 out of 5 stars,$8.99 
37,http://www.amazon.com/Dead-Family-Sookie-Stackhouse-Novel/dp/0441020151?tag=NYTBS-20,"1,361 customer reviews",3.9 out of 5 stars,$7.99 
38,http://www.amazon.com/Painted-Ladies-Spenser-Mysteries-No/dp/0399156852?tag=NYTBS-20,190 customer reviews,4.2 out of 5 stars,$9.99 
39,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,"1,753 customer reviews",4.4 out of 5 stars,$7.99 
40,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,"2,142 customer reviews",4.5 out of 5 stars,$9.99 
41,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,"5,010 customer reviews",4.3 out of 5 stars,$3.99 
42,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,"10,093 customer reviews",4.7 out of 5 stars,$12.99 
43,http://www.amazon.com/Damage-John-Lescroart/dp/0525951768?tag=NYTBS-20,215 customer reviews,4.2 out of 5 stars,$9.99 
44,http://www.amazon.com/Shadowfever-Karen-Marie-Moning/dp/0385341679?tag=NYTBS-20,"1,207 customer reviews",4.7 out of 5 stars,$7.99 
45,http://www.amazon.com/Drawing-Conclusions-Commissario-Guido-Brunetti/dp/0802119794?tag=NYTBS-20,234 customer reviews,4.2 out of 5 stars,$9.32 
46,http://www.amazon.com/Fifth-Witness-Lincoln-Lawyer-Novel/dp/044655667X?tag=NYTBS-20,"1,643 customer reviews",4.4 out of 5 stars,$9.99 
47,http://www.amazon.com/Chasing-Fire-Nora-Roberts/dp/0515150630?tag=NYTBS-20,"5,199 customer reviews",4.6 out of 5 stars,$7.99 
48,http://www.amazon.com/Dead-Reckoning-Sookie-Stackhouse-Novel-ebook/dp/B004LRPDBE?tag=NYTBS-20,"1,373 customer reviews",3.8 out of 5 stars,$7.99 
49,http://www.amazon.com/Before-Go-Sleep-S-Watson/dp/0062060562?tag=NYTBS-20,"3,756 customer reviews",4.1 out of 5 stars,$11.99 
50,http://www.amazon.com/State-Wonder-Novel-Ann-Patchett/dp/006204981X?tag=NYTBS-20,"1,832 customer reviews",4.0 out of 5 stars,$11.99 
51,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,770 customer reviews,4.3 out of 5 stars,$7.99 
